ticker,date,regime,position_independent_daily_evaluation,holding_state_ignored_for_candidate_generation,feature_cutoff,label_2d3pct,status
BWXT,2021-09-29,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-09-30,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-10-01,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-10-04,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-10-05,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-10-06,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-10-07,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-10-08,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-10-11,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-10-12,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-10-13,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-10-14,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-10-15,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-10-18,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-10-19,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-10-20,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-10-21,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-10-22,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-10-25,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-10-26,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-10-27,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-10-28,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-10-29,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-11-01,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-11-02,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-11-03,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-11-04,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-11-05,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-11-08,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-11-09,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-11-10,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-11-11,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-11-12,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-11-15,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-11-16,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-11-17,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-11-18,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-11-19,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-11-22,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-11-23,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-11-24,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-11-26,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-11-29,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-11-30,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-12-01,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-12-02,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-12-03,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-12-06,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-12-07,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-12-08,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-12-09,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-12-10,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-12-13,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-12-14,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-12-15,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-12-16,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-12-17,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-12-20,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-12-21,stress,True,True,D-1,1,ELIGIBLE
BWXT,2021-12-22,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-12-23,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-12-27,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-12-28,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-12-29,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-12-30,stress,True,True,D-1,0,ELIGIBLE
BWXT,2021-12-31,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-01-03,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-01-04,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-01-05,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-01-06,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-01-07,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-01-10,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-01-11,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-01-12,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-01-13,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-01-14,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-01-18,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-01-19,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-01-20,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-01-21,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-01-24,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-01-25,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-01-26,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-01-27,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-01-28,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-01-31,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-02-01,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-02-02,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-02-03,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-02-04,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-02-07,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-02-08,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-02-09,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-02-10,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-02-11,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-02-14,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-02-15,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-02-16,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-02-17,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-02-18,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-02-22,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-02-23,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-02-24,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-02-25,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-02-28,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-03-01,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-03-02,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-03-03,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-03-04,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-03-07,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-03-08,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-03-09,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-03-10,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-03-11,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-03-14,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-03-15,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-03-16,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-03-17,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-03-18,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-03-21,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-03-22,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-03-23,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-03-24,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-03-25,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-03-28,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-03-29,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-03-30,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-03-31,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-04-01,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-04-04,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-04-05,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-04-06,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-04-07,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-04-08,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-04-11,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-04-12,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-04-13,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-04-14,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-04-18,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-04-19,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-04-20,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-04-21,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-04-22,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-04-25,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-04-26,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-04-27,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-04-28,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-04-29,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-05-02,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-05-03,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-05-04,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-05-05,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-05-06,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-05-09,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-05-10,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-05-11,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-05-12,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-05-13,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-05-16,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-05-17,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-05-18,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-05-19,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-05-20,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-05-23,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-05-24,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-05-25,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-05-26,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-05-27,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-05-31,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-06-01,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-06-02,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-06-03,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-06-06,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-06-07,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-06-08,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-06-09,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-06-10,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-06-13,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-06-14,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-06-15,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-06-16,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-06-17,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-06-21,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-06-22,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-06-23,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-06-24,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-06-27,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-06-28,stress,True,True,D-1,0,ELIGIBLE
BWXT,2022-06-29,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-06-30,stress,True,True,D-1,1,ELIGIBLE
BWXT,2022-07-01,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-07-05,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-07-06,train,True,True,D-1,1,ELIGIBLE
BWXT,2022-07-07,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-07-08,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-07-11,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-07-12,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-07-13,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-07-14,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-07-15,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-07-18,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-07-19,train,True,True,D-1,1,ELIGIBLE
BWXT,2022-07-20,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-07-21,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-07-22,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-07-25,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-07-26,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-07-27,train,True,True,D-1,1,ELIGIBLE
BWXT,2022-07-28,train,True,True,D-1,1,ELIGIBLE
BWXT,2022-07-29,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-08-01,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-08-02,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-08-03,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-08-04,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-08-05,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-08-08,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-08-09,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-08-10,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-08-11,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-08-12,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-08-15,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-08-16,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-08-17,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-08-18,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-08-19,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-08-22,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-08-23,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-08-24,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-08-25,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-08-26,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-08-29,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-08-30,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-08-31,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-09-01,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-09-02,train,True,True,D-1,1,ELIGIBLE
BWXT,2022-09-06,train,True,True,D-1,1,ELIGIBLE
BWXT,2022-09-07,train,True,True,D-1,1,ELIGIBLE
BWXT,2022-09-08,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-09-09,train,True,True,D-1,1,ELIGIBLE
BWXT,2022-09-12,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-09-13,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-09-14,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-09-15,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-09-16,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-09-19,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-09-20,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-09-21,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-09-22,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-09-23,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-09-26,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-09-27,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-09-28,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-09-29,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-09-30,train,True,True,D-1,1,ELIGIBLE
BWXT,2022-10-03,train,True,True,D-1,1,ELIGIBLE
BWXT,2022-10-04,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-10-05,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-10-06,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-10-07,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-10-10,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-10-11,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-10-12,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-10-13,train,True,True,D-1,1,ELIGIBLE
BWXT,2022-10-14,train,True,True,D-1,1,ELIGIBLE
BWXT,2022-10-17,train,True,True,D-1,1,ELIGIBLE
BWXT,2022-10-18,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-10-19,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-10-20,train,True,True,D-1,1,ELIGIBLE
BWXT,2022-10-21,train,True,True,D-1,1,ELIGIBLE
BWXT,2022-10-24,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-10-25,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-10-26,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-10-27,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-10-28,train,True,True,D-1,1,ELIGIBLE
BWXT,2022-10-31,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-11-01,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-11-02,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-11-03,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-11-04,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-11-07,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-11-08,train,True,True,D-1,1,ELIGIBLE
BWXT,2022-11-09,train,True,True,D-1,1,ELIGIBLE
BWXT,2022-11-10,train,True,True,D-1,1,ELIGIBLE
BWXT,2022-11-11,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-11-14,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-11-15,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-11-16,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-11-17,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-11-18,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-11-21,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-11-22,train,True,True,D-1,1,ELIGIBLE
BWXT,2022-11-23,train,True,True,D-1,1,ELIGIBLE
BWXT,2022-11-25,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-11-28,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-11-29,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-11-30,train,True,True,D-1,1,ELIGIBLE
BWXT,2022-12-01,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-12-02,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-12-05,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-12-06,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-12-07,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-12-08,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-12-09,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-12-12,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-12-13,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-12-14,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-12-15,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-12-16,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-12-19,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-12-20,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-12-21,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-12-22,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-12-23,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-12-27,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-12-28,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-12-29,train,True,True,D-1,0,ELIGIBLE
BWXT,2022-12-30,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-01-03,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-01-04,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-01-05,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-01-06,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-01-09,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-01-10,train,True,True,D-1,1,ELIGIBLE
BWXT,2023-01-11,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-01-12,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-01-13,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-01-17,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-01-18,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-01-19,train,True,True,D-1,1,ELIGIBLE
BWXT,2023-01-20,train,True,True,D-1,1,ELIGIBLE
BWXT,2023-01-23,train,True,True,D-1,1,ELIGIBLE
BWXT,2023-01-24,train,True,True,D-1,1,ELIGIBLE
BWXT,2023-01-25,train,True,True,D-1,1,ELIGIBLE
BWXT,2023-01-26,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-01-27,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-01-30,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-01-31,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-02-01,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-02-02,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-02-03,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-02-06,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-02-07,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-02-08,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-02-09,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-02-10,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-02-13,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-02-14,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-02-15,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-02-16,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-02-17,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-02-21,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-02-22,train,True,True,D-1,1,ELIGIBLE
BWXT,2023-02-23,train,True,True,D-1,1,ELIGIBLE
BWXT,2023-02-24,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-02-27,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-02-28,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-03-01,train,True,True,D-1,1,ELIGIBLE
BWXT,2023-03-02,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-03-03,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-03-06,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-03-07,train,True,True,D-1,1,ELIGIBLE
BWXT,2023-03-08,train,True,True,D-1,1,ELIGIBLE
BWXT,2023-03-09,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-03-10,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-03-13,train,True,True,D-1,1,ELIGIBLE
BWXT,2023-03-14,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-03-15,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-03-16,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-03-17,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-03-20,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-03-21,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-03-22,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-03-23,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-03-24,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-03-27,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-03-28,train,True,True,D-1,1,ELIGIBLE
BWXT,2023-03-29,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-03-30,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-03-31,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-04-03,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-04-04,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-04-05,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-04-06,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-04-10,train,True,True,D-1,1,ELIGIBLE
BWXT,2023-04-11,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-04-12,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-04-13,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-04-14,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-04-17,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-04-18,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-04-19,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-04-20,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-04-21,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-04-24,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-04-25,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-04-26,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-04-27,train,True,True,D-1,1,ELIGIBLE
BWXT,2023-04-28,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-05-01,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-05-02,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-05-03,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-05-04,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-05-05,train,True,True,D-1,1,ELIGIBLE
BWXT,2023-05-08,train,True,True,D-1,1,ELIGIBLE
BWXT,2023-05-09,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-05-10,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-05-11,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-05-12,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-05-15,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-05-16,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-05-17,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-05-18,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-05-19,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-05-22,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-05-23,train,True,True,D-1,0,ELIGIBLE
BWXT,2023-05-24,train,True,True,D-1,0,ELIGIBLE
