scope,stage,cut,cut_definition,metric,metric_label,expected_bad_direction,rule_n,ticker_n,sparse_rule_n,other_rule_n,sparse_ticker_n,other_ticker_n,sparse_mean,other_mean,difference_sparse_minus_other,difference_ci_low,difference_ci_high,cluster_one_sided_p,bootstrap_valid_reps,trade_weighted_sparse_mean,trade_weighted_other_mean,trade_weighted_difference,nominal_sparse_worse,fdr_q,fdr_sparse_worse,is_pnl_difference,is_pnl_ci_high,is_pnl_fdr_q,is_pnl_fdr_sparse_worse,is_selected_direction_sparse_worse,validation_after_is_direction
FROZEN_INCREMENTAL,stage3,ACTIVE_EXACT_LE3_AND_TOP2_GE90,active_exact_count <= 3 and top2_weight_share_pct >= 90,tail10_mean_pnl_pct,하위 10% 평균 PnL,LOWER_BAD,9,9,0,9,0,9,,-16.094327302256954,,,,,0,,-16.014255453740784,,False,1.0,False,0.422910858117046,1.1547918454094865,0.877952827387913,False,False,False
FROZEN_INCREMENTAL,stage3,ACTIVE_EXACT_LE3_AND_TOP2_GE90,active_exact_count <= 3 and top2_weight_share_pct >= 90,worst_mae_pct,worst MAE,LOWER_BAD,9,9,0,9,0,9,,-28.784716033900004,,,,,0,,-29.670141322651386,,False,1.0,False,0.422910858117046,1.1547918454094865,0.877952827387913,False,False,False
FROZEN_INCREMENTAL,stage3,ACTIVE_MATERIAL_LE2_AND_TOP2_GE80,active_material_count <= 2 and top2_weight_share_pct >= 80,avg_pnl_pct,평균 PnL,LOWER_BAD,9,9,0,9,0,9,,4.359412022532548,,,,,0,,5.010586322218564,,False,1.0,False,0.16465816339909445,1.2013897787933552,0.8215541317262451,False,False,False
FROZEN_INCREMENTAL,stage3,ACTIVE_MATERIAL_LE2_AND_TOP2_GE80,active_material_count <= 2 and top2_weight_share_pct >= 80,win_rate_pct,승률,LOWER_BAD,9,9,0,9,0,9,,67.33580563354369,,,,,0,,70.39529015979815,,False,1.0,False,0.16465816339909445,1.2013897787933552,0.8215541317262451,False,False,False
FROZEN_INCREMENTAL,stage3,ACTIVE_MATERIAL_LE2_AND_TOP2_GE80,active_material_count <= 2 and top2_weight_share_pct >= 80,p05_pnl_pct,PnL 5% 분위,LOWER_BAD,9,9,0,9,0,9,,-14.754628072065,,,,,0,,-14.930740805652976,,False,1.0,False,0.16465816339909445,1.2013897787933552,0.8215541317262451,False,False,False
FROZEN_INCREMENTAL,stage3,ACTIVE_MATERIAL_LE2_AND_TOP2_GE80,active_material_count <= 2 and top2_weight_share_pct >= 80,tail10_mean_pnl_pct,하위 10% 평균 PnL,LOWER_BAD,9,9,0,9,0,9,,-16.094327302256954,,,,,0,,-16.014255453740784,,False,1.0,False,0.16465816339909445,1.2013897787933552,0.8215541317262451,False,False,False
FROZEN_INCREMENTAL,stage3,ACTIVE_MATERIAL_LE2_AND_TOP2_GE80,active_material_count <= 2 and top2_weight_share_pct >= 80,worst_mae_pct,worst MAE,LOWER_BAD,9,9,0,9,0,9,,-28.784716033900004,,,,,0,,-29.670141322651386,,False,1.0,False,0.16465816339909445,1.2013897787933552,0.8215541317262451,False,False,False
FROZEN_INCREMENTAL,stage3,ACTIVE_MATERIAL_LE2_AND_TOP2_GE90,active_material_count <= 2 and top2_weight_share_pct >= 90,avg_pnl_pct,평균 PnL,LOWER_BAD,9,9,0,9,0,9,,4.359412022532548,,,,,0,,5.010586322218564,,False,1.0,False,0.16465816339909445,1.2526295623071406,0.8215541317262451,False,False,False
FROZEN_INCREMENTAL,stage3,ACTIVE_MATERIAL_LE2_AND_TOP2_GE90,active_material_count <= 2 and top2_weight_share_pct >= 90,win_rate_pct,승률,LOWER_BAD,9,9,0,9,0,9,,67.33580563354369,,,,,0,,70.39529015979815,,False,1.0,False,0.16465816339909445,1.2526295623071406,0.8215541317262451,False,False,False
FROZEN_INCREMENTAL,stage3,ACTIVE_MATERIAL_LE2_AND_TOP2_GE90,active_material_count <= 2 and top2_weight_share_pct >= 90,p05_pnl_pct,PnL 5% 분위,LOWER_BAD,9,9,0,9,0,9,,-14.754628072065,,,,,0,,-14.930740805652976,,False,1.0,False,0.16465816339909445,1.2526295623071406,0.8215541317262451,False,False,False
FROZEN_INCREMENTAL,stage3,ACTIVE_MATERIAL_LE2_AND_TOP2_GE90,active_material_count <= 2 and top2_weight_share_pct >= 90,tail10_mean_pnl_pct,하위 10% 평균 PnL,LOWER_BAD,9,9,0,9,0,9,,-16.094327302256954,,,,,0,,-16.014255453740784,,False,1.0,False,0.16465816339909445,1.2526295623071406,0.8215541317262451,False,False,False
FROZEN_INCREMENTAL,stage3,ACTIVE_MATERIAL_LE2_AND_TOP2_GE90,active_material_count <= 2 and top2_weight_share_pct >= 90,worst_mae_pct,worst MAE,LOWER_BAD,9,9,0,9,0,9,,-28.784716033900004,,,,,0,,-29.670141322651386,,False,1.0,False,0.16465816339909445,1.2526295623071406,0.8215541317262451,False,False,False
